ff_sample,fm_sample,mf_sample,mm_sample,ff_comparative_sample,mf_comparative_sample,mf_comparative_sample,mm_comparative_sample,f_gender_sample,m_gender_sample
0.03125,0.26666666666666666,0.1,0.4681818181818182,0.30000000000000004,0.7000000000000001,0.5,0.11666666666666668,0.27261904761904765,0.5
0.05000000000000001,0.78,0.4125,0.03472222222222222,0.4625,0.20976190476190476,0.35,0.05555555555555556,0.525,0.015476190476190477
0.3666666666666667,0.15,0.008159722222222207,0.55,0.08148148148148147,0.15,0.22000000000000003,0.05833333333333333,0.19285714285714284,0.7
0.39249999999999996,0.425,0.7,0.25,0.35,0.025000000000000022,0.12916666666666665,0.19,0.225,0.10000000000000002
0.44666666666666666,0.505,0.7,0.13,0.4,0.6316666666666666,0.8,0.1,0.0625,0.06000000000000001
0.8,0.525,0.04895833333333334,0.08333333333333333,0.7,0.19,0.3,0.15416666666666665,0.2,0.24285714285714285
0.07999999999999999,0.3,0.625,0.3,0.1625,0.195,0.8,0.375,0.2,0.25
0.7,0.5,0.1,0.30000000000000004,0.43,0.054166666666666675,0.55,0.03333333333333335,0.08333333333333333,0.315
0.30000000000000004,0.2222222222222222,0.27999999999999997,0.32222222222222224,0.4,0.05729166666666666,0.25,0.05416666666666667,0.19166666666666665,0.10500000000000001
0.6,0.2,0.0062500000000000056,0.03392857142857143,0.3833333333333333,0.39999999999999997,1.0,0.2222222222222222,0.056249999999999994,0.08333333333333333
0.04999999999999999,0.1625,0.3333333333333333,0.27875,0.2,0.34062499999999996,0.39999999999999997,0.13119047619047616,0.35,0.1
0.5,0.19999999999999998,0.5,0.19999999999999998,0.6,0.009000000000000008,0.3,0.3,0.75,0.78
0.17857142857142858,0.25,0.2,0.1125,0.1111111111111111,0.0675,0.75,0.55,0.3333333333333333,0.36
0.5,0.2,0.19999999999999998,0.1875,0.5,0.6,1.0,0.10000000000000002,0.4483333333333333,0.5
0.18000000000000002,0.3833333333333333,0.65,0.015625,0.7,0.315625,0.3,0.5,0.20625,0.09
0.14166666666666666,0.05,0.15000000000000002,0.03333333333333333,0.25416666666666665,0.8,0.08492063492063492,0.5,0.27,0.125
0.6,0.6,0.4055555555555556,0.7,0.36666666666666664,0.10000000000000002,0.35,0.21428571428571427,0.2,0.2
0.4666666666666667,0.4,0.28380952380952384,0.025000000000000005,0.125,0.325,0.4,0.16,1.0,0.5
0.5,0.125,0.21875,0.38958333333333334,0.24285714285714285,0.1,0.25,0.19999999999999998,0.625,0.3
0.29523809523809524,0.05805555555555557,0.4166666666666667,0.012500000000000004,0.2,0.14285714285714285,0.3,0.85,0.725,0.4
0.8,0.35000000000000003,0.125,0.25,0.5666666666666667,0.1,0.2333333333333333,0.6,0.3225,0.26666666666666666
0.10833333333333334,0.375,0.275,0.06857142857142856,0.875,0.04642857142857143,0.275,0.09285714285714285,0.5,0.4035714285714286
0.15625,0.23333333333333336,0.06818181818181818,0.13055555555555554,0.05625000000000001,0.16666666666666666,0.121875,0.16666666666666666,0.4125,0.29523809523809524
0.5,0.36547619047619045,0.1,0.5,0.2,0.3666666666666667,0.45,0.3,0.2808333333333333,0.172
0.375,0.2875,0.5,0.3875,0.2875,0.14553571428571427,0.35,0.3333333333333333,0.1875,0.23388888888888887
0.125,0.2672727272727273,0.06,0.3355555555555555,0.26,0.09166666666666667,0.16666666666666666,0.07704081632653062,0.375,0.45
0.2,0.43333333333333335,6.938893903907228e-18,0.2,0.35,0.3,0.2,0.18,0.35,0.23611111111111108
0.2041666666666667,0.45999999999999996,0.25,0.2814814814814815,0.3,0.1333333333333333,0.35,0.14285714285714285,0.16666666666666666,0.05833333333333333
0.4,0.9,0.04583333333333333,0.1,0.17142857142857146,0.5,0.29833333333333334,0.3,0.5,0.19
0.34,0.6,0.2,0.00589743589743591,0.35,0.125,0.2041666666666667,0.09500000000000001,0.3267676767676768,0.22380952380952382
0.45,0.03148148148148147,0.18888888888888888,0.34545454545454546,0.175,0.06666666666666668,0.55,0.2,0.3625,0.011111111111111112
0.025,0.06666666666666665,0.5,0.3333333333333333,0.024999999999999994,0.10833333333333334,0.09999999999999998,0.057142857142857134,0.5,0.6
0.40714285714285714,0.016666666666666646,0.4,0.5,0.0062500000000000056,0.25312500000000004,0.3833333333333333,0.1,0.12222222222222222,0.2
0.6,0.16666666666666666,0.5,0.05000000000000001,0.1,0.1,0.24583333333333332,0.4222222222222222,0.25,0.2875
0.25,0.25,0.13819444444444445,0.1,0.25,1.0,0.15833333333333333,0.25,0.4166666666666667,0.01948051948051948
0.1,0.08333333333333333,0.25,0.7,0.525,0.5,0.10000000000000002,0.11742424242424243,0.5,0.13
0.43,0.05,0.13333333333333333,0.24833333333333335,0.31428571428571433,0.375,0.046875,0.6,0.21428571428571427,0.125
0.30416666666666664,0.125,0.09846153846153846,0.12666666666666665,0.26875,0.75,0.2,0.18333333333333335,0.2,0.1416666666666667
1.0,0.6666666666666666,0.2372727272727273,0.021666666666666678,0.2333333333333333,0.5,0.21212121212121213,0.2775793650793651,0.4,0.3
0.23916666666666667,0.12142857142857141,0.2708333333333333,0.16666666666666666,0.375,0.5,0.052651515151515144,0.05,0.25,0.3
0.15625,0.375,0.3,0.25,0.45,0.5,0.012499999999999997,0.175,0.1,0.05000000000000002
0.4,0.04999999999999999,0.20208333333333334,0.11666666666666665,0.5,0.125,0.023809523809523808,0.2,0.8,0.475
0.7,0.5,0.22555555555555556,0.5,0.48666666666666664,0.15,0.39285714285714285,0.2,0.08124999999999999,0.18333333333333335
0.85,1.0,0.2125,0.06249999999999999,0.3055555555555556,0.06818181818181818,0.10833333333333334,0.15000000000000002,0.26666666666666666,0.5
0.10416666666666667,0.2,0.5,0.075,0.1,0.14285714285714285,0.35,0.16888888888888892,0.2833333333333333,0.4
0.10138888888888889,0.125,0.17500000000000004,0.06111111111111111,0.05833333333333333,0.85,0.029999999999999992,0.05,0.5,0.6
0.2,0.4166666666666667,0.09999999999999998,0.6,0.16666666666666666,0.7,0.13333333333333333,0.2494047619047619,0.103125,0.08333333333333333
0.2857142857142857,0.21999999999999997,0.625,0.375,0.15,0.25,0.175,0.05,0.016666666666666666,0.36666666666666664
0.013392857142857137,0.78,0.11499999999999999,0.23730158730158732,0.25,0.215625,0.30000000000000004,0.5625,0.3,0.425
0.09642857142857142,0.22000000000000003,0.01666666666666667,0.06666666666666667,0.1,0.11904761904761904,0.14285714285714285,0.2,0.24375,0.315
0.25,0.55,0.35,0.2222222222222222,0.7000000000000001,0.03333333333333334,0.34,0.5,0.089010989010989,0.2
0.09375,0.6,0.4,0.3181818181818182,0.3,0.4,0.08,0.027142857142857142,0.25,0.303125
0.2722222222222222,0.26875,0.014285714285714282,0.21666666666666667,0.9100000000000001,0.16666666666666666,0.2777777777777778,0.1625,0.6,1.0
0.078125,0.234375,0.17500000000000002,0.3666666666666667,0.39,0.1,0.55,0.14999999999999997,0.375,0.21666666666666667
0.5,0.125,0.46875,0.35,0.25,0.125,0.0062500000000000056,0.15,0.5387878787878787,0.1
0.45,0.24666666666666667,0.041666666666666664,0.25,0.019166666666666655,0.21428571428571427,0.04142857142857143,0.04722222222222223,0.1625,0.2
0.5,0.20156249999999998,0.17500000000000002,0.13636363636363635,0.044444444444444446,0.1,0.5,0.1714285714285714,0.25,0.1875
0.2,0.25,0.35,0.12249999999999998,0.3666666666666667,0.1375,0.08333333333333333,0.2,0.371875,0.2
0.45,0.06666666666666667,0.2880952380952381,0.3,0.21818181818181817,0.4875,0.05,0.2357142857142857,0.13999999999999999,0.3
0.5,0.8,0.4,0.44999999999999996,0.3333333333333333,0.18571428571428572,0.45,0.075,0.1,0.3333333333333333
0.6,0.05,0.19464285714285715,0.5,0.7,0.3838383838383838,0.04999999999999999,0.9099999999999999,0.07142857142857142,0.26
0.4666666666666667,0.07291666666666666,0.1,0.21481481481481482,0.7,0.25,0.4666666666666666,0.09523809523809523,0.25,0.17030303030303032
0.20625,0.13316498316498318,0.05,0.016666666666666673,0.19999999999999996,0.011481481481481481,0.35625,0.3,0.30625,0.05357142857142857
0.4,0.7,0.046875,0.328125,0.125,0.08769841269841273,0.14147727272727273,0.4375,0.06999999999999999,0.3466666666666667
0.18285714285714286,0.22222222222222224,0.23240740740740737,0.18692307692307691,0.35,0.3333333333333333,0.7,0.018333333333333333,0.06818181818181818,0.1
0.5,0.15555555555555556,0.1,0.3333333333333333,0.425,0.31666666666666665,0.15000000000000002,0.3333333333333333,0.21428571428571427,0.09666666666666665
0.1,0.40625,0.07500000000000001,0.18,0.21428571428571427,0.10500000000000001,0.10000000000000002,0.075,0.32857142857142857,0.5
0.5,0.28409090909090906,0.325,0.12857142857142856,0.13636363636363635,0.28,0.19999999999999998,0.13636363636363635,0.9099999999999999,0.5
0.1,0.0062500000000000056,0.2,0.5083333333333333,0.21428571428571427,0.11493055555555555,0.6,0.33333333333333337,0.075,0.2
0.325,0.26,0.2,0.25,0.26666666666666666,0.25,0.42000000000000004,0.2824285714285714,0.1,0.14999999999999997
0.18333333333333335,0.21428571428571427,1.0,0.5625,0.35000000000000003,0.2,0.35,0.25,0.2,0.32063492063492066
0.26666666666666666,0.5549999999999999,0.14282407407407408,0.06000000000000001,0.5,0.1,0.2,0.013945578231292515,0.14805555555555552,0.3333333333333333
0.004761904761904773,0.21562499999999996,0.11212121212121212,0.04999999999999999,0.43333333333333335,0.1875,0.14285714285714285,0.1,0.6,0.06666666666666667
0.65,0.12361111111111112,0.1,0.4,0.09375,0.6,0.05,0.2,0.20611111111111105,0.4166666666666667
0.4,0.15625,0.17777777777777778,0.25,0.5428571428571429,0.3145502645502645,0.16818181818181818,0.15625,0.10714285714285714,0.033333333333333326
0.26,0.35714285714285715,0.26079545454545455,0.03333333333333333,0.024999999999999994,0.5,0.565,0.7,0.11904761904761905,0.13333333333333333
0.2583333333333333,0.06999999999999999,0.0625,0.15249999999999997,0.19999999999999998,0.625,0.275,0.058839285714285726,0.125,0.2857142857142857
0.3333333333333333,0.2023809523809524,0.16,0.075,0.5685714285714286,0.2875,0.625,0.15000000000000002,0.47333333333333333,0.09444444444444444
0.13333333333333333,0.41666666666666663,0.15933333333333333,0.5549999999999999,0.1,0.332,0.1875,0.17500000000000002,0.17727272727272728,0.5
0.055408653846153844,0.5,0.44000000000000006,0.3208333333333333,0.5,0.3,0.36818181818181817,0.1,0.3125,0.5
0.225,0.2607142857142857,0.5,0.21666666666666667,0.053125000000000006,0.19999999999999998,0.4166666666666667,0.15000000000000002,0.21666666666666667,0.037037037037037035
0.2375,0.625,0.3633333333333334,1.0,0.20625,0.5,0.1,0.7,0.065625,0.75
0.06000000000000001,0.75,0.042857142857142864,0.08035714285714288,0.2041666666666667,0.15714285714285714,0.4,0.45000000000000007,0.9099999999999999,0.04666666666666667
0.1,0.0062500000000000056,0.05000000000000001,0.31666666666666665,0.6333333333333333,0.5,0.5,0.2,0.17500000000000002,0.2
0.25,0.2,0.18061224489795918,0.4,0.21428571428571427,0.054761904761904755,0.05,0.85,0.1,0.78
0.5,0.5,0.2,0.21428571428571427,0.16250000000000003,0.20833333333333334,0.03333333333333333,0.06666666666666667,0.15357142857142855,0.8
0.30000000000000004,0.75,0.3157142857142857,0.08333333333333333,0.2,0.1,0.35,0.85,0.2,0.1
0.37187500000000007,0.3333333333333333,0.25,0.2,0.26,0.35,0.8333333333333334,0.2,0.024999999999999994,0.23333333333333336
0.15,0.7,0.15,0.19999999999999996,0.2,0.42500000000000004,0.39285714285714285,0.4071428571428571,0.21428571428571427,0.475
0.1,0.2,0.25,0.25,0.12499999999999999,0.06,0.6,0.5,0.2857142857142857,0.04999999999999999
0.075,0.16666666666666666,0.125,0.8,0.8125,0.1798185941043084,0.225,0.14266666666666666,0.12291666666666667,0.17222222222222222
0.4954545454545454,0.6,0.5,0.19285714285714287,0.06111111111111111,0.5,0.3,0.55,0.325,0.12416666666666668
0.6333333333333333,0.18333333333333335,0.325,0.16875,0.7,0.5,0.05972222222222223,0.26666666666666666,0.1875,0.26875
0.45,0.35,0.1,0.39999999999999997,0.275,0.25999999999999995,0.21166666666666667,0.2857142857142857,0.5,0.5
0.625,0.08333333333333336,0.5,0.4,0.22000000000000003,0.09999999999999998,0.1361111111111111,0.24583333333333332,0.275,0.125
0.1,0.03537414965986395,0.39999999999999997,0.01874999999999999,0.103125,0.15000000000000002,0.05,0.15,0.3,0.25
0.078125,0.1851851851851852,0.3,0.265,0.5,0.12888888888888891,0.4041666666666667,0.12878787878787878,0.2,0.47500000000000003
0.5,0.16666666666666666,0.125,0.45499999999999996,0.1,0.09999999999999999,0.2,0.26666666666666666,0.10000000000000002,0.05892857142857143
0.004166666666666652,0.5,0.5,0.13666666666666666,0.09999999999999998,0.5,0.3125,0.2666666666666667,0.05,0.05892857142857143
0.6666666666666667,0.19999999999999998,0.1,0.175,0.26666666666666666,0.7,0.2,0.2,0.13636363636363635,0.2857142857142857
0.8,0.575,0.20625,0.016666666666666677,0.41041666666666665,0.3,0.25,0.525,0.043333333333333335,0.5
0.30000000000000004,0.22166666666666668,0.25,0.375,0.375,0.53125,0.5,0.4928571428571428,0.15,0.19999999999999998
0.24999999999999997,0.225,0.3666666666666667,0.2,0.45,0.09,0.27999999999999997,0.5,0.04999999999999999,0.2875
0.24285714285714288,0.05,0.15,0.13333333333333333,0.5,0.2857142857142857,0.35,0.022222222222222213,0.20714285714285716,0.26944444444444443
0.20892857142857144,0.5,0.125,0.3,0.7,0.5,0.3333333333333333,0.1314814814814815,0.6,0.6
0.09285714285714286,0.5375,0.55,0.11830357142857142,0.11035714285714285,0.52,0.45,0.25,0.25,0.1
0.16666666666666666,0.4333333333333333,0.05,0.2388888888888889,0.4,0.2,0.278125,0.15333333333333332,0.11557539682539682,0.45
0.19999999999999998,0.02666666666666667,0.10000000000000002,0.22000000000000003,0.09999999999999999,0.1388888888888889,0.13333333333333333,0.5,0.1671875,0.1
0.7,0.35,0.05,0.036111111111111115,0.11458333333333331,0.6,0.4,0.008333333333333331,0.08333333333333333,0.3
0.033333333333333326,0.35,0.27777777777777773,0.15000000000000002,0.22222222222222218,0.35,0.19999999999999998,0.05,0.07500000000000001,0.1
0.037500000000000006,0.33697916666666666,0.5,0.19999999999999998,0.04305555555555556,0.25,0.1,0.06666666666666667,0.22500000000000003,0.215
0.16875000000000004,0.2285714285714286,0.1,0.2,0.16666666666666666,0.7,0.75,0.2333333333333333,0.09375,0.43333333333333335
0.175,0.2875,0.09118055555555556,0.14404761904761904,0.2333333333333333,0.13,0.26666666666666666,0.15,0.25,0.5208333333333334
0.5,0.7166666666666667,0.6,0.08148148148148147,0.17666666666666667,0.2,0.26666666666666666,0.7,0.2,0.225
0.4333333333333333,0.15000000000000002,0.07222222222222224,0.26666666666666666,0.3,0.1384920634920635,0.06666666666666667,0.2857142857142857,0.12878787878787878,0.4
0.25,0.275,0.014814814814814808,0.6,0.05444444444444444,0.14999999999999997,0.06818181818181818,0.12083333333333335,0.9099999999999999,0.04999999999999996
0.17285714285714285,0.175,0.05659340659340659,0.13749999999999998,0.5,0.425,0.06875,0.19444444444444442,0.675,0.1
0.08263888888888889,0.2125,0.275,0.2375,0.11666666666666665,0.09444444444444444,0.4875000000000001,0.2382936507936508,0.43333333333333335,0.5833333333333334
0.4,0.355,0.16750000000000004,0.05000000000000001,0.15,0.5,0.13333333333333333,0.15000000000000002,0.25,0.4
0.04999999999999999,0.016666666666666677,0.20714285714285713,0.16,0.1,0.6,0.340625,0.26875,0.23122294372294372,0.1
0.2857142857142857,0.1,0.012500000000000011,0.11111111111111112,0.35,0.25,0.3444444444444444,0.0062500000000000056,0.04999999999999999,0.5
0.55,0.2,0.0625,0.01547619047619048,0.4333333333333333,0.09999999999999999,0.12500000000000003,0.31666666666666665,0.6,0.7
0.26666666666666666,0.5,0.7,0.08046875,0.1,0.037500000000000006,0.2857142857142857,0.17812499999999998,0.5,0.11666666666666665
0.35,0.48750000000000004,0.02083333333333333,0.20625,0.004999999999999982,0.08333333333333333,0.2,0.1275,0.3333333333333333,0.25
0.08727272727272728,0.26111111111111107,0.22348484848484848,0.12291666666666666,0.19999999999999998,0.5111111111111111,0.5,0.4666666666666666,0.2375,0.22000000000000003
0.5,0.7916666666666666,0.13333333333333333,0.08333333333333333,0.8,0.5,0.15000000000000002,0.2722222222222222,0.25,0.39999999999999997
0.3,0.7,0.5,0.056249999999999994,0.1,0.5,0.12,0.5,0.2,0.16944444444444448
0.35,0.12142857142857141,0.08333333333333333,0.17272727272727273,0.10714285714285714,0.1,0.8,0.1,0.05729166666666666,0.3125
0.5,0.1,0.182962962962963,0.04,0.5,0.026686507936507935,0.07314814814814814,0.13333333333333333,0.6375,0.48484848484848486
0.39999999999999997,0.1174074074074074,0.2,0.5,0.05000000000000001,0.002777777777777777,0.21428571428571427,0.25,0.5,0.26666666666666666
0.125,0.26666666666666666,0.7,0.7,0.1,0.15625,0.4,0.6,0.8,0.2375
0.5016666666666667,0.04999999999999999,0.23809523809523808,0.25,0.36,0.025,0.6408333333333334,0.1,0.3194444444444445,0.20000000000000004
0.14285714285714285,0.272,0.5,0.04999999999999999,0.875,0.4,0.03125,0.08333333333333333,0.5,0.8
0.1807692307692308,0.5,0.1849206349206349,0.5,0.3,0.1,0.20714285714285713,0.325,0.24285714285714285,0.25
0.2,0.35,0.2,0.1076388888888889,0.6,0.21111111111111114,0.2,0.2,0.4,0.16666666666666666
0.03375,0.1,0.2625,0.009999999999999998,0.21428571428571427,0.3,0.12666666666666668,0.3,0.5,0.275
0.20000000000000004,0.22653061224489798,0.1,0.1,0.2333333333333333,0.26666666666666666,0.09666666666666668,0.25,0.675,0.75
0.2,0.5,0.36571428571428566,0.35,0.3,0.07857142857142858,0.875,0.375,0.0038461538461538602,0.1
0.39999999999999997,0.1,0.2,0.2,0.1,0.042222222222222223,0.2,0.2875,0.7000000000000001,0.22999999999999998
0.21666666666666665,0.27916666666666673,0.7,0.33333333333333326,0.0925,0.372,0.4,0.1,0.21428571428571427,0.049999999999999996
0.028125000000000004,0.8333333333333334,0.075,0.06666666666666665,0.1,0.1,0.07857142857142857,0.1,0.4,0.2575
0.125,0.1431818181818182,0.08333333333333333,0.125,0.1,0.35000000000000003,1.0,0.10714285714285714,0.44727272727272727,0.04999999999999999
0.6,0.2,0.03333333333333333,0.24166666666666667,0.5,0.14285714285714285,0.375,0.3,0.2,0.09375
0.10166666666666666,0.0875,0.03333333333333333,0.07083333333333335,0.1,0.3333333333333333,0.21666666666666665,0.07142857142857142,0.28833333333333333,0.1375
0.5666666666666667,0.012499999999999997,0.08625,0.375,0.23333333333333334,0.03888888888888888,0.07619047619047621,0.1875,0.16666666666666666,0.375
0.6,0.5833333333333334,0.00555555555555555,0.06666666666666668,0.06666666666666667,0.19,0.1,0.05,0.10999999999999999,0.17500000000000002
0.040624999999999994,0.35,0.375,0.14375,0.06875,0.09999999999999998,0.39999999999999997,0.08452380952380953,0.7,0.06666666666666665
0.153125,0.08333333333333333,0.1744047619047619,0.5833333333333334,0.175,0.12857142857142856,0.048511904761904756,0.2857142857142857,0.08,0.25
0.2791666666666667,0.1,0.26999999999999996,0.25,0.0972222222222222,0.4454545454545455,1.0,0.25,0.625,0.15000000000000002
0.1,0.35,9.25185853854297e-18,0.6,0.2,0.011428571428571423,0.25,0.3458333333333333,0.3833333333333333,0.255
0.3333333333333333,0.55,0.11249999999999999,0.30238095238095236,0.4,0.41500000000000004,0.12,0.19999999999999998,0.15625,0.10208333333333333
0.03750000000000001,0.1,0.14583333333333334,0.03333333333333335,0.45,0.3333333333333333,0.16666666666666666,0.44166666666666665,0.475,0.55
0.30000000000000004,0.35,0.15714285714285714,0.5,0.35,0.022222222222222213,0.375,0.55,0.4,0.5
0.10000000000000003,0.425,0.5,0.2136111111111111,0.6,0.2592592592592593,0.3,0.6,0.1921875,0.08499999999999999
0.11607142857142858,0.4,0.15999999999999998,0.10000000000000002,0.3558333333333333,0.16493055555555555,0.225,0.125,0.25,0.1
0.4875,0.5,0.09282407407407407,0.25,0.1,0.08333333333333334,0.1761904761904762,0.1625,0.7666666666666666,0.08
0.4375,0.5,0.0925,0.07500000000000001,0.65,0.2,0.6,0.7,0.14166666666666664,0.5
0.2333333333333333,0.07708333333333331,0.03333333333333334,0.04999999999999999,0.25,0.016666666666666656,0.25,0.12916666666666665,0.1,0.5
0.7,0.06891666666666667,0.10921717171717171,0.1875,0.24062499999999998,0.11041666666666666,0.3333333333333333,0.21428571428571427,0.14285714285714285,0.25
0.125,0.5,0.6,0.85,0.2333333333333333,0.14250000000000002,1.0,0.13541666666666669,0.35,0.11666666666666664
0.39999999999999997,0.5,0.3333333333333333,0.39999999999999997,0.4,0.3833333333333333,0.5,0.2857142857142857,0.19285714285714284,0.1
0.5,0.06818181818181818,0.18333333333333335,0.25,0.6375,0.08125,0.1,0.4,0.6,0.15833333333333333
0.1,0.45,0.05587121212121212,0.1,0.1,0.19630952380952382,0.35,0.25,0.24285714285714285,0.15
0.20833333333333334,0.11666666666666665,0.05,0.31666666666666665,0.13541666666666669,0.375,0.3041666666666667,0.30000000000000004,0.5,0.0625
