ff_sample,fm_sample,mf_sample,mm_sample,ff_comparative_sample,mf_comparative_sample,fm_comparative_sample,mm_comparative_sample,f_gender_sample,m_gender_sample
0.2857142857142857,0.125,0.5,0.6,0.048611111111111126,0.16666666666666666,0.2,0.5,0.8,0.13333333333333333
0.19999999999999998,0.3,0.15,0.08333333333333333,0.1,0.6,0.2375,0.6,0.5,0.625
0.3,0.175,0.3,0.7,0.5,0.7,0.2,0.43333333333333335,0.3,0.175
0.2,0.2,0.47159090909090906,0.4125,0.053125000000000006,0.125,0.01888888888888889,0.29523809523809524,0.6,0.19739583333333333
0.75,0.7,0.6,0.7,0.06666666666666665,0.17857142857142858,0.6,0.5333333333333333,0.1,0.6
0.15,0.4,0.125,0.2333333333333333,0.05,0.26,1.0,0.03333333333333333,0.015909090909090914,0.125
0.3020833333333333,0.5,0.4333333333333333,0.6,0.15,0.05,0.5,0.15,0.037500000000000006,0.1875
0.6,0.39999999999999997,0.8,0.14333333333333334,0.037500000000000006,0.2,0.0875,0.48750000000000004,0.5,0.4
0.625,0.625,0.6,0.125,0.075,0.5,0.25,0.4375,0.75,0.20625
0.125,0.6,0.065625,0.3,0.125,0.15625,0.35000000000000003,0.011111111111111118,0.3333333333333333,0.25
0.39999999999999997,0.07083333333333335,0.3666666666666667,0.06190476190476191,0.03750000000000005,0.25,0.4,0.18125,0.2857142857142857,0.4333333333333333
0.5449999999999999,0.2033333333333333,0.625,0.06481481481481481,0.017500000000000016,0.30625,1.0,0.6,0.06812499999999999,0.26
0.2916666666666667,0.48333333333333334,0.3,0.18148148148148147,0.2,0.21250000000000002,0.125,0.25,0.12250000000000001,0.19
0.20833333333333334,0.5,0.6,0.3,0.3125,0.205,0.4,0.2,0.6,0.4
0.2,0.075,0.3,0.19,0.125,0.5,0.2925,0.10416666666666666,0.21428571428571427,0.125
0.020833333333333332,0.1,0.04722222222222221,0.25,0.5,0.0031250000000000028,0.475,0.4666666666666667,0.3541666666666667,0.05
0.1,0.375,0.065,0.12113095238095238,0.24375,0.16285714285714287,0.08333333333333333,0.1486111111111111,0.3866666666666667,0.35
0.19999999999999998,0.12499999999999999,0.2,0.0031250000000000028,0.175,0.11666666666666665,0.35,0.10000000000000002,0.1,0.5
0.02812500000000001,0.1,0.5,0.1305555555555556,0.5,0.296875,0.30625,0.13611111111111113,0.008333333333333318,0.14666666666666667
0.11250000000000004,0.4,0.5,0.08,0.04910714285714285,0.056249999999999994,0.20625,0.7333333333333333,0.29999999999999993,0.06607142857142859
0.5,0.024999999999999994,0.5,0.6,0.125,0.4,0.25,0.2,0.47222222222222227,0.6
0.04999999999999999,0.033333333333333326,0.3666666666666667,0.033333333333333326,0.4,0.6375,0.7,0.06666666666666667,0.1,1.0
0.1,0.215,0.33749999999999997,0.06666666666666667,0.49333333333333335,0.5166666666666667,0.15545454545454546,0.10412414965986394,0.78,0.05357142857142857
0.3,0.1,0.5,0.5,0.2,1.850371707708594e-17,0.5,0.30000000000000004,0.09523809523809523,0.15753968253968254
0.1,0.022222222222222216,0.5,0.08333333333333333,0.04999999999999999,0.7,0.15833333333333333,0.55,0.07777777777777779,0.11481481481481477
0.13214285714285715,0.21666666666666667,0.1,0.125,0.9099999999999999,0.11481481481481481,0.11666666666666668,0.257,0.0625,0.19999999999999998
0.1714285714285714,0.11666666666666665,0.32222222222222224,0.049999999999999996,0.13055555555555556,0.13749999999999998,0.29285714285714287,0.02500000000000001,0.33125,0.275
0.0025000000000000022,0.2583333333333333,0.10000000000000002,0.3222222222222222,0.2888888888888889,0.375,0.275,0.2333333333333333,0.61,0.8
0.3,0.7,0.13333333333333333,0.05833333333333333,0.2875,0.15,0.1,0.11000000000000001,0.2087912087912088,0.1
0.19999999999999996,0.01822916666666667,0.319047619047619,0.6,0.16666666666666666,0.7,0.08333333333333333,0.15,0.3,0.1
0.3,0.16666666666666666,0.25,0.44,0.13636363636363635,0.16666666666666666,0.1,0.35,0.11875000000000001,0.006107954545454545
0.28068181818181814,0.7,0.024999999999999994,0.375,0.8,0.2,0.25,0.15000000000000002,0.09999999999999999,0.08333333333333333
0.06999999999999999,0.6,0.10833333333333332,0.2125,0.08,0.35,0.8,0.44999999999999996,0.10285714285714287,0.26666666666666666
0.2,0.037500000000000006,0.05000000000000002,0.11666666666666665,0.13749999999999998,0.3,0.39,0.17424242424242423,0.01060606060606061,0.4
0.5,0.475,0.55,0.1875,0.45,0.5,0.17055555555555554,0.325,0.1,0.44
0.1875,0.2015625,0.32,0.4833333333333334,0.2,0.2,0.5,0.07666666666666667,0.16416666666666666,0.09999999999999999
0.3,0.19250000000000003,0.1,0.25,0.625,0.4,0.075,0.4666666666666666,0.30000000000000004,0.12857142857142856
0.25,0.5,0.049999999999999996,0.6166666666666667,0.006666666666666677,0.125,0.26944444444444443,0.5,0.1125,0.024999999999999994
0.22564285714285717,0.4,0.30833333333333335,0.15,0.198015873015873,0.15714285714285714,0.3125,0.48333333333333334,0.1,0.15555555555555556
0.09999999999999998,0.016666666666666666,0.22083333333333333,0.025,0.04761904761904764,0.5,0.23500000000000004,0.2,0.9099999999999999,1.0
0.6,0.44999999999999996,0.05,0.16666666666666666,1.0,0.125,0.3,0.3125,0.1,0.178125
0.22499999999999998,0.05185185185185185,0.5666666666666667,0.1,0.4,0.1,0.11666666666666665,0.5714285714285715,0.2333333333333333,0.2852272727272727
0.08409090909090909,0.3,0.10509259259259258,0.5666666666666667,0.18333333333333335,0.01481481481481479,0.2681818181818182,0.1375,0.2,0.032142857142857126
0.02992424242424243,0.21666666666666665,0.2,0.2,0.25,1.0,0.041666666666666664,0.48,0.5,0.26666666666666666
0.16666666666666666,0.016666666666666677,0.0625,0.4,0.425,0.4,0.2347222222222222,0.1,0.1,0.43333333333333335
0.6000000000000001,0.4,0.4464285714285714,0.17777777777777778,0.475,0.2583333333333333,0.25,0.5,0.35,0.2816666666666667
0.31666666666666665,0.13239795918367347,0.08333333333333333,0.6,0.75,0.7999999999999999,1.0,0.041369047619047625,0.6,0.16666666666666669
0.26666666666666666,0.35714285714285715,0.3,0.2,0.10000000000000002,0.65,0.04583333333333334,0.008333333333333331,0.10833333333333332,0.09000000000000001
0.17250000000000004,0.4083333333333333,0.47500000000000003,0.06805555555555554,0.10416666666666667,0.37142857142857144,0.16666666666666666,0.125,0.04464285714285716,0.125
0.19375,0.1,0.030621693121693116,0.1954,0.016666666666666677,0.35,0.075,0.5,0.10833333333333332,0.06507936507936506
0.4681818181818182,0.128125,0.053125000000000006,0.014285714285714282,0.5,0.625,0.4,0.05952380952380952,0.15,0.18
0.07138888888888888,0.7,0.30486111111111114,0.019444444444444417,0.1375,0.7,0.1,0.125,0.1,0.1
0.23333333333333336,0.12142857142857143,0.06666666666666668,0.27777777777777773,0.08333333333333333,0.45,0.7,0.1,0.2708333333333333,0.13
0.2,0.26666666666666666,0.625,0.2,0.7,0.30000000000000004,0.5,0.225,0.27232142857142855,0.3
0.21666666666666665,0.5,0.3125,0.16666666666666666,0.071875,0.2,0.3,0.2,0.1,0.1
0.375,0.3958333333333333,0.2,0.3666666666666667,0.2575,0.1333333333333333,0.4,0.4,0.3,0.3375
0.13636363636363635,0.26666666666666666,0.05,0.5,0.25,0.3333333333333333,0.13068181818181818,0.4333333333333333,0.12500000000000003,0.5
0.04166666666666667,0.30625,0.5,0.8,0.12000000000000002,0.25,0.033333333333333326,0.325,0.1814814814814815,0.6
0.6,0.5,0.15625,0.028911564625850355,0.19543650793650794,0.07261904761904762,0.04374999999999999,0.5,0.07314814814814814,0.4234375
0.7,0.125,0.41,0.059999999999999984,0.2232142857142857,0.11111111111111112,0.5,0.11388888888888889,0.21428571428571427,0.175
0.20546874999999998,0.08,0.31,0.21666666666666667,0.20571428571428568,0.6,0.125,0.12916666666666665,0.7,0.4
0.16,0.2,0.575,0.07500000000000001,0.8,0.5,0.1,0.35,0.4166666666666667,0.35
0.325,0.6,0.12916666666666665,0.39444444444444443,0.221875,0.6,0.41999999999999993,0.04545454545454545,0.16,0.024682539682539677
0.5,0.3833333333333333,0.5,0.12878787878787878,0.02083333333333334,0.11000000000000001,0.2333333333333333,0.2,0.5833333333333334,0.43333333333333335
0.3814814814814815,0.6,0.35,0.18148148148148147,0.6,1.0,0.35,0.13020833333333334,0.3,0.3333333333333333
0.27575757575757576,0.36,0.325,0.1476190476190476,0.16874999999999998,0.5,0.1,0.16666666666666666,0.8,0.016666666666666677
0.056249999999999994,0.36750000000000005,0.7,0.425,0.2,0.352,0.1,0.22000000000000003,0.425,0.09285714285714285
0.022222222222222213,0.10000000000000002,0.3321428571428572,0.7333333333333333,0.095,0.2,0.25,0.05,0.40694444444444444,0.5
0.6,0.4,0.16666666666666669,0.07500000000000001,0.7,0.009999999999999998,0.15999999999999998,0.3,0.4,0.016666666666666677
0.4166666666666667,0.5,0.16666666666666666,0.5,0.6,0.4125,0.15727272727272726,0.01736111111111111,0.75,0.03125
0.5816666666666667,0.15,0.7,0.5,0.019999999999999997,0.30625,0.15625,0.20625,0.05,0.5833333333333334
0.1,0.15,0.7,0.36250000000000004,0.09999999999999999,0.13333333333333333,0.05,0.15,0.21666666666666667,0.0925
0.01111111111111112,0.5,0.35,0.2,0.6499999999999999,0.19999999999999998,0.5,0.007638888888888894,0.05500000000000001,0.4375
0.44999999999999996,0.65,0.4,0.33575757575757575,0.5,1.0,0.1,0.09444444444444444,0.8,0.125
0.1875,0.14333333333333334,0.6,0.5023809523809524,0.625,0.3015625,0.024999999999999994,0.03750000000000002,1.0,0.8
0.1,0.2,0.15104166666666669,0.6,1.0,0.026031746031746024,0.19250000000000003,0.4,0.2633333333333333,0.15000000000000002
0.2571428571428571,0.1,0.05,0.675,0.6,0.2,0.03148148148148147,0.03333333333333333,0.2,0.3333333333333333
0.390625,0.5,0.59375,0.20833333333333331,0.1875,0.6,0.26458333333333334,0.1875,0.5,0.2
0.225,0.10000000000000002,0.115625,0.09642857142857142,0.07500000000000001,0.4,0.13690476190476192,0.5,0.1,0.25
0.07361111111111111,0.5,0.2964285714285714,0.2333333333333333,0.6,0.024999999999999994,0.007500000000000007,0.4,0.32199999999999995,0.3041666666666667
0.5,0.32222222222222224,0.9099999999999999,0.6,0.17222222222222222,0.03333333333333333,0.01785714285714285,0.21333333333333332,0.1,0.16666666666666666
0.23125,0.1825,0.25,0.5499999999999999,0.4708333333333334,0.35,0.1,0.3333333333333333,0.23579545454545453,0.1
0.2,0.175,0.5,0.08333333333333334,0.090625,0.25,0.25,0.020000000000000018,0.25,0.35
0.2,0.6,0.35,0.125,0.006666666666666664,0.2015625,0.10595238095238098,0.11875000000000002,0.1055059523809524,0.03333333333333333
0.2125,0.29531250000000003,0.2833333333333334,0.25,0.25,0.36481481481481487,0.25,0.15773809523809523,0.08375,0.37222222222222223
0.1708333333333333,0.3833333333333333,0.225,0.12125000000000001,0.24428571428571427,0.175,0.4,0.08333333333333333,0.10000000000000002,0.1
0.8,0.2222222222222222,0.08333333333333333,0.13333333333333333,0.27,0.0861111111111111,0.023214285714285725,0.0625,0.16805555555555554,0.7
1.0,0.15555555555555553,0.19,0.5,0.2785714285714286,0.025000000000000005,0.18714285714285714,0.23657407407407408,0.05,0.4
0.2619047619047619,0.39999999999999997,0.15000000000000002,0.3020833333333333,0.5,0.3,1.0,0.22499999999999998,1.0,0.1
0.06818181818181818,0.4083333333333333,0.13714285714285715,0.04556878306878307,0.5666666666666668,0.6,0.20000000000000004,0.225,0.26666666666666666,0.4666666666666667
0.1,0.1,0.35,0.05000000000000001,0.15,0.7,0.5,0.05972222222222223,0.16666666666666666,0.4
0.38809523809523805,0.16666666666666666,0.2357142857142857,0.25,0.7,0.29,0.125,0.3,0.35,0.26666666666666666
0.4875,0.21666666666666667,0.1,0.084375,0.2,0.215625,0.5,0.6,0.24444444444444446,0.1
0.2857142857142857,0.2833333333333333,0.2,0.1,0.16666666666666666,0.17912087912087912,0.1,0.8,0.20555555555555557,0.0625
0.315625,0.011458333333333334,0.10370370370370371,0.08333333333333333,0.2722222222222222,0.125,0.25,0.1416666666666667,0.4,0.033333333333333326
0.08888888888888886,0.26666666666666666,0.019166666666666672,0.15000000000000002,0.19444444444444442,0.3,0.23750000000000004,0.16033333333333336,0.2857142857142857,0.3
0.10625000000000001,0.03125,0.5,0.013888888888888895,0.10884615384615384,0.16666666666666669,0.08,0.1,0.095,0.16666666666666666
0.175,0.2625,0.4166666666666667,0.002678571428571426,0.10000000000000002,0.2,0.6,0.5,0.15,0.8
0.1,0.05000000000000001,0.2,0.05833333333333333,0.5,0.25238095238095243,0.1,0.21555194805194805,0.13333333333333333,0.1
0.26742424242424245,0.05,0.19999999999999998,0.5,0.2857142857142857,0.03333333333333335,0.30625,0.2,0.2,0.2
0.25,0.049999999999999996,0.3571428571428571,0.3,0.10555555555555553,0.5968253968253968,0.16666666666666669,0.05,0.2,0.5
0.15,0.09999999999999999,0.37083333333333335,0.1875,0.775,0.3,0.1645,0.06666666666666667,0.26,0.1
0.17083333333333336,0.1,0.1714285714285714,0.5,0.25,0.2476190476190476,0.2,0.3,0.25,0.2
0.24375000000000002,0.7,0.010256410256410267,0.25,0.21428571428571427,0.1225,0.5,0.4000000000000001,0.3952380952380952,0.1171875
1.0,0.08249999999999999,0.26,0.22499999999999998,0.20833333333333334,0.2,0.30625,0.05000000000000001,0.5,0.3333333333333333
0.06666666666666667,0.5,0.2,0.3875,0.5,0.2,0.09999999999999999,0.16296296296296295,0.175,0.42500000000000004
1.0,0.128125,0.85,0.55,0.65,0.4,0.06285714285714286,0.033333333333333326,0.031250000000000014,0.23538961038961037
0.35,0.35,0.11249999999999999,0.06432291666666667,0.7333333333333333,0.215,0.04999999999999999,0.2147619047619047,0.9099999999999999,0.6
0.1,0.5,0.25,0.26666666666666666,0.3055555555555556,0.27708333333333335,0.03222222222222223,0.4333333333333333,0.17083333333333334,0.024999999999999994
0.15,0.0062500000000000056,0.08750000000000001,0.2,0.25,0.25,0.125,0.31555555555555553,0.2270833333333333,0.11875000000000001
0.65,0.2333333333333333,0.2,0.25,0.20000000000000004,0.6,0.545,0.175,0.24,0.35000000000000003
0.08,0.5,0.103125,0.3666666666666667,0.05,0.4,0.7,0.2,0.1392857142857143,0.16666666666666666
0.27,0.5,0.1,0.26666666666666666,0.15999999999999998,0.024999999999999994,0.3,0.27397959183673465,0.6,0.05
0.08931107954545453,0.14625000000000002,0.0625,0.025,0.2,0.25,0.05,0.22857142857142856,0.37083333333333335,0.4676666666666667
0.425,0.2,0.09999999999999998,0.6,0.08333333333333333,0.03125,0.0047619047619047545,0.2,0.45,0.5
0.26607142857142857,0.2333333333333333,0.15625,0.3228571428571429,0.2041666666666667,0.2,0.30000000000000004,0.21428571428571427,0.3,0.26666666666666666
0.1,0.12249999999999998,0.35,0.075,0.4166666666666667,0.1,0.2,0.2,0.5,0.35
0.26666666666666666,0.33125,0.024999999999999994,0.06999999999999999,0.2,0.6,0.15,0.31666666666666665,0.5,0.2333333333333333
0.5,0.1,0.45,0.04910714285714285,0.3410256410256411,0.13809523809523808,0.15000000000000002,0.10416666666666666,0.07527472527472526,0.3166666666666667
0.40625,0.21666666666666667,0.5366666666666666,0.171875,0.16666666666666666,0.025000000000000005,1.0,0.08035714285714285,0.03364197530864197,0.1525
0.6,0.2392857142857143,0.1,0.3,0.43333333333333335,0.5166666666666666,0.1,0.03657407407407407,0.3,0.5
0.1,0.43333333333333335,0.39999999999999997,0.5,0.07500000000000001,0.03333333333333333,0.2,0.128125,0.7,0.2298611111111111
0.24000000000000005,0.85,1.850371707708594e-17,0.03888888888888889,0.43333333333333335,0.25,0.05,0.25,0.2438888888888889,0.04554473304473305
0.3125,0.25,0.19999999999999998,0.7,0.5333333333333333,0.42083333333333334,0.38125000000000003,0.09583333333333333,0.03374999999999999,0.34
0.2,0.45,0.15,0.1611111111111111,0.3,0.0072222222222222245,0.15833333333333333,0.12222222222222222,0.4125,0.07500000000000001
0.13333333333333333,0.13333333333333333,0.35492424242424236,0.25,0.475,0.34062499999999996,0.3333333333333333,0.8,0.42500000000000004,0.14814814814814817
0.44814814814814813,0.5,0.2375,0.25,0.08333333333333333,0.07275641025641025,0.24545454545454545,0.225,0.18333333333333335,0.3333333333333333
0.12430555555555557,0.075,0.15000000000000002,0.08611111111111111,0.6499999999999999,0.39999999999999997,0.49166666666666664,0.31666666666666665,0.06907407407407408,0.2
0.07500000000000002,0.1165,0.25,0.15882716049382717,0.1,0.16666666666666669,0.3,0.08249999999999999,0.2,0.02666666666666666
0.15625,0.1,0.19916666666666666,0.5,0.25,0.37812500000000004,0.3,0.35,0.7,0.2
0.11714285714285715,0.20625,0.2333333333333333,0.2,0.5,0.1,0.10000000000000002,0.275,0.1,0.16583333333333333
0.5,0.375,0.14285714285714285,0.07777777777777778,0.31666666666666665,0.3,0.165,0.365,0.4,0.18333333333333335
0.103125,0.5,0.4,0.19999999999999998,0.05,0.275,0.13749999999999998,0.15000000000000002,0.35,0.16666666666666666
0.3088888888888889,0.4375,0.18295454545454545,0.25,0.4303571428571429,0.06250000000000001,1.0,0.1,0.2520833333333333,0.25
0.225,0.49444444444444446,0.25,0.175,0.375,0.5,0.5,0.10714285714285714,0.20124999999999998,0.25
0.18750000000000006,0.13068181818181818,0.15,0.0425925925925926,0.3,0.9099999999999999,0.15000000000000002,0.11720779220779223,0.7,0.5
0.4777777777777777,0.03333333333333333,0.1,0.05,0.3666666666666667,0.7,0.215,0.16666666666666666,0.43125,0.7
0.07812499999999999,0.3,0.05,0.1,0.5,0.09999999999999999,0.16666666666666666,0.07500000000000001,0.2,0.6000000000000001
0.056249999999999994,0.022222222222222213,0.29999999999999993,0.375,0.37249999999999994,0.3,0.6,0.15625,0.43500000000000005,0.2
0.35714285714285715,0.5,0.85,0.5,0.15625,0.05,0.1,0.09833333333333333,0.14285714285714285,0.7
0.5,0.5,0.175,0.3333333333333333,0.02500000000000001,0.13285714285714287,0.13636363636363635,0.5,0.275,0.65
0.13333333333333333,0.13636363636363635,0.25,0.25,0.5,0.05,0.52,0.275,0.10000000000000002,0.4
0.2857142857142857,0.2806122448979592,0.06666666666666665,0.35,0.3,0.1809523809523809,0.4,0.11666666666666665,0.1592592592592593,0.07299382716049382
0.13636363636363635,0.2,0.0625,0.2857142857142857,0.5125000000000001,0.2252314814814815,0.3041666666666667,0.21428571428571427,0.4066666666666667,0.05833333333333333
0.07500000000000001,0.2,0.1525,0.3416666666666667,0.8,0.7,0.225,0.2,0.1880952380952381,0.22666666666666666
0.0810096153846154,0.15000000000000002,0.8,0.375,0.09999999999999998,0.275,0.25,0.19999999999999998,0.125,0.1620535714285714
0.175,0.21428571428571427,0.3,0.7,0.39999999999999997,0.2,0.3,0.025,0.1,0.3
0.6,0.39999999999999997,0.7,0.07142857142857142,0.06590909090909092,0.033333333333333326,0.48409090909090907,0.3333333333333333,0.11333333333333336,0.2333333333333333
0.14,0.06944444444444443,0.25,0.02916666666666667,0.22238095238095237,0.44000000000000006,0.225,0.12476190476190475,0.30000000000000004,0.05696969696969697
0.4450000000000001,0.25,0.625,0.25,0.8,0.17083333333333334,0.44999999999999996,0.10000000000000002,0.5,0.375
0.15000000000000002,0.225,0.3,0.1,0.1,0.05,0.3166666666666667,0.2089285714285714,0.26666666666666666,0.125
0.425,0.55,0.8,0.14583333333333334,0.2875,0.2,0.16666666666666666,0.225,0.5,0.44999999999999996
0.3626984126984127,0.3,0.3,0.6428571428571428,0.2633333333333333,0.0625,0.0011111111111111072,0.22607142857142856,0.05,0.375
0.17500000000000002,0.11547619047619048,0.5166666666666666,0.08285714285714285,0.425,0.0663690476190476,0.018750000000000003,0.1,0.35,0.1875
0.5166666666666666,0.6,0.039999999999999994,0.175,0.033333333333333326,0.11874999999999998,0.16916666666666666,0.037500000000000006,0.16666666666666669,0.2
0.5,0.22999999999999998,0.2111111111111111,0.44999999999999996,0.10000000000000002,0.2,0.3,0.14999999999999997,0.4484375,0.21666666666666667
0.6,0.3866666666666667,0.26,0.145,0.3145833333333333,0.2,0.4375,0.2571428571428572,0.2,0.05
0.33229166666666665,0.037500000000000006,0.45000000000000007,0.6,0.5,0.38148148148148137,0.15000000000000002,0.4,0.05,0.07777777777777778
0.24895833333333334,0.8,0.125,0.5416666666666666,0.17500000000000002,0.08409090909090909,0.1,0.55,0.5,0.5
0.4,0.3111111111111111,0.13749999999999998,0.3,0.3,0.25,0.15000000000000002,0.04545454545454545,0.1,0.05000000000000001
0.35,0.2,0.55,0.35,0.16666666666666666,0.5,0.13333333333333333,0.19,0.3645833333333333,0.5
0.05,0.11916666666666667,0.11333333333333333,0.2,0.35,0.4666666666666667,0.020000000000000004,0.025000000000000005,0.4041666666666666,0.1
0.275,0.23125,0.13636363636363635,0.7,0.24666666666666667,0.625,0.15,0.4,0.7,0.16249999999999998
0.09916666666666667,0.16666666666666669,0.22361111111111112,0.444949494949495,0.12583333333333332,0.7,0.5,0.10000000000000003,0.6,0.05
0.1,4.625929269271486e-17,0.2,0.041666666666666664,0.103125,0.03125,0.6,0.5166666666666666,0.2,0.625
0.375,0.15266666666666667,0.45,0.016666666666666663,0.2857142857142857,0.25,0.6,0.15000000000000002,0.06999999999999998,0.21666666666666667
0.125,0.7,0.3666666666666667,0.2,0.17666666666666667,0.6499999999999999,0.06666666666666667,0.2,0.4875,0.08888888888888889
0.125,0.3,0.34404761904761905,0.19374999999999998,0.6,0.1,0.3,0.092,0.10000000000000002,0.5
